"battery_power","blue","clock_speed","dual_sim","fc","four_g","int_memory","m_dep","mobile_wt","n_cores","pc","px_height","px_width","ram","sc_h","sc_w","talk_time","three_g","touch_screen","wifi","price_range","battery_power_group","clock_speed_group","fc_group","int_memory_group","m_dep_group","mobile_wt_group","pc_group","px_height_group","px_width_group","sc_h_group","sc_w_group","talk_time_group"
504,"1",2.8,"1",2,"0",54,0.4,163,"2",10,1207,1539,"2048",17,11,2,"1","0","0","2","0","4","0","4","1","3","2","3","3","4","3","0"
913,"0",1.7,"1",1,"1",41,0.3,103,"1",14,431,1144,"2048",15,3,18,"1","1","0","1","1","2","0","3","1","0","3","1","2","3","0","4"
1317,"0",1.8,"1",2,"0",43,0.5,113,"5",3,179,613,"2048",16,13,5,"0","1","1","3","2","2","0","3","2","1","0","0","0","3","3","0"
917,"1",0.5,"0",1,"1",31,0.5,88,"6",2,423,909,"2048",19,2,13,"1","1","0","3","1","0","0","2","2","0","0","1","1","4","0","3"
712,"0",2.5,"1",1,"0",49,0.6,99,"6",3,1131,1743,"256",5,0,10,"1","0","1","0","0","4","0","3","2","0","0","2","4","0","0","2"
1083,"0",1,"0",6,"0",52,0.9,126,"2",20,925,1469,"512",19,18,19,"1","1","1","0","1","1","1","4","4","1","4","2","3","4","4","4"
1039,"0",0.6,"0",5,"1",6,0.1,136,"6",8,62,544,"2048",15,7,7,"1","0","1","2","1","0","1","0","0","2","2","0","0","3","1","1"
1747,"0",0.5,"0",4,"0",13,0.7,185,"6",12,800,873,"2048",7,1,10,"1","0","0","3","4","0","1","0","3","4","3","2","1","0","0","2"
1449,"1",0.5,"1",0,"0",52,0.6,105,"6",0,211,947,"1024",5,1,10,"0","1","0","1","3","0","0","4","2","1","0","0","1","0","0","2"
1872,"1",0.5,"1",14,"0",49,0.2,139,"7",18,81,1389,"2048",16,15,5,"1","1","0","3","4","0","3","3","0","2","4","0","2","3","4","0"
1796,"0",1.6,"1",5,"0",7,0.1,101,"4",6,667,798,"1024",9,4,3,"0","1","1","1","4","2","1","0","0","0","1","1","0","1","1","0"
1097,"0",1.4,"0",0,"0",60,0.8,181,"1",17,405,519,"256",15,12,12,"1","0","0","0","1","1","0","4","3","4","4","1","0","3","3","2"
1562,"0",0.5,"1",1,"1",20,0.8,172,"8",10,678,1676,"2048",16,11,6,"1","1","0","3","3","0","0","1","3","3","2","1","3","3","3","1"
1433,"1",2.3,"0",8,"1",27,0.9,153,"7",12,1619,1651,"2048",18,16,2,"1","0","1","3","3","3","2","2","4","3","3","4","3","4","4","0"
740,"0",1.8,"0",1,"0",12,0.2,123,"1",11,935,1147,"1024",7,6,19,"0","1","1","0","0","2","0","0","0","1","2","2","2","0","1","4"
676,"0",2.2,"0",1,"1",39,0.2,84,"1",5,864,1011,"2048",13,7,6,"1","0","0","1","0","3","0","2","0","0","1","2","1","2","1","1"
503,"1",1.8,"1",1,"1",13,0.7,131,"1",4,1495,1688,"2048",19,6,9,"1","0","1","3","0","2","0","0","3","2","1","3","3","4","1","1"
1020,"0",1.5,"0",13,"1",7,0.7,96,"3",18,870,1613,"1024",13,9,8,"1","0","1","1","1","2","3","0","3","0","4","2","3","2","2","1"
896,"0",1,"1",3,"1",4,0.3,111,"1",4,1379,1469,"1024",12,10,4,"1","1","1","1","1","1","0","0","1","1","1","3","3","2","2","0"
1824,"1",0.8,"0",4,"1",19,0.9,143,"2",5,1055,1738,"2048",14,1,5,"1","0","0","2","4","0","1","1","4","2","1","2","4","3","0","0"
1512,"0",0.6,"1",1,"1",54,0.4,134,"3",2,220,1838,"2048",7,3,11,"1","0","1","3","3","0","0","4","1","2","0","0","4","0","0","2"
1053,"0",2.9,"0",7,"0",42,0.9,126,"6",17,419,1261,"1024",17,0,14,"0","0","1","0","1","4","1","3","4","1","4","1","2","4","0","3"
1944,"1",1.8,"1",0,"1",31,0.8,87,"4",10,1111,1362,"2048",7,3,8,"1","0","0","3","4","2","0","2","3","0","2","2","2","0","0","1"
1174,"0",0.7,"1",1,"1",25,0.8,91,"2",8,1097,1461,"256",19,7,3,"1","0","1","0","2","0","0","1","3","0","2","2","3","4","1","0"
627,"1",1.6,"1",3,"1",12,0.2,131,"7",17,447,819,"2048",17,1,10,"1","0","0","1","0","2","0","0","0","2","4","1","1","4","0","2"
1602,"0",2.7,"0",4,"1",46,0.6,118,"1",5,273,1062,"1024",16,9,2,"1","0","1","1","3","4","1","3","2","1","1","0","1","3","2","0"
1733,"1",1.5,"1",4,"1",6,0.9,170,"1",15,590,997,"2048",6,4,10,"1","1","1","3","4","2","1","0","4","3","3","1","1","0","1","2"
586,"0",1.4,"1",10,"1",8,0.5,142,"8",14,116,598,"2048",9,7,10,"1","0","1","2","0","1","2","0","2","2","3","0","0","1","1","2"
1528,"0",2.4,"0",2,"0",37,0.2,156,"8",3,306,564,"512",15,0,14,"1","1","0","0","3","3","0","2","0","3","0","0","0","3","0","3"
875,"0",0.7,"0",2,"0",23,0.1,110,"7",7,300,1316,"512",14,5,6,"0","0","0","0","1","0","0","1","0","1","1","0","2","3","1","1"
1602,"0",0.6,"0",12,"0",58,0.4,170,"1",13,1259,1746,"2048",17,2,17,"0","1","1","3","3","0","3","4","1","3","3","3","4","4","0","4"
1426,"0",1.6,"0",4,"1",12,0.7,174,"5",16,1573,1694,"1024",14,9,5,"1","0","0","1","3","2","1","0","3","3","4","4","3","3","2","0"
1370,"0",1.4,"0",5,"1",6,0.2,158,"6",8,1392,1783,"2048",13,10,11,"1","1","0","3","2","1","1","0","0","3","2","3","4","2","2","2"
609,"1",0.5,"0",4,"1",10,0.1,81,"6",6,113,1524,"1024",16,3,18,"1","1","1","1","0","0","1","0","0","0","1","0","3","3","0","4"
840,"0",1.2,"1",5,"1",15,0.3,178,"6",8,526,1728,"2048",12,2,6,"1","1","0","2","1","1","1","1","1","4","2","1","4","2","0","1"
991,"0",2,"0",2,"1",12,0.3,158,"5",6,1209,1678,"1024",11,9,10,"1","0","0","2","1","3","0","0","1","3","1","3","3","2","2","2"
1724,"1",1.8,"0",0,"1",9,0.8,100,"2",1,655,828,"2048",18,16,6,"1","0","0","3","4","2","0","0","3","0","0","1","1","4","4","1"
584,"1",1.8,"0",0,"1",19,0.3,168,"3",0,1123,1622,"256",12,8,4,"1","1","0","0","0","2","0","1","1","3","0","2","3","2","2","0"
860,"1",1.3,"1",1,"1",49,0.7,141,"6",13,692,979,"2048",16,14,20,"1","1","1","3","1","1","0","3","3","2","3","1","1","3","3","4"
1541,"1",2.8,"1",10,"1",28,0.2,165,"5",15,796,1052,"1024",12,1,7,"1","0","1","1","3","4","2","2","0","3","3","2","1","2","0","1"
615,"1",0.5,"1",7,"0",58,0.5,130,"5",8,1021,1958,"1024",14,5,5,"1","0","0","1","0","0","1","4","2","2","2","2","4","3","1","0"
912,"1",2.8,"1",6,"1",46,0.4,84,"4",11,995,1310,"512",8,4,4,"1","1","1","0","1","4","1","3","1","0","2","2","2","1","1","0"
1278,"1",1.2,"0",10,"1",60,0.6,172,"7",14,1244,1504,"2048",11,4,19,"1","0","1","3","2","1","2","4","2","3","3","3","3","2","1","4"
1365,"0",0.6,"0",0,"1",31,0.3,125,"4",0,293,970,"1024",14,7,13,"1","0","1","0","2","0","0","2","1","1","0","0","1","3","1","3"
1702,"0",1,"0",7,"0",36,0.1,177,"5",9,1240,1931,"1024",8,6,10,"0","0","0","2","4","1","1","2","0","4","2","3","4","1","1","2"
589,"1",0.5,"0",1,"1",59,0.7,146,"8",4,759,1858,"256",16,10,6,"1","1","1","0","0","0","0","4","3","2","1","1","4","3","2","1"
1347,"0",1.5,"1",10,"0",56,0.3,95,"1",19,398,1528,"2048",13,0,13,"1","1","1","2","2","2","2","4","1","0","4","1","3","2","0","3"
1644,"0",2.8,"0",0,"1",44,1,137,"8",0,358,791,"2048",7,4,19,"1","0","0","2","3","4","0","3","4","2","0","0","0","0","1","4"
956,"0",1.9,"1",1,"0",42,0.1,133,"7",11,403,1614,"2048",10,0,7,"1","1","0","3","1","2","0","3","0","2","2","1","3","1","0","1"
1089,"0",1.4,"1",10,"0",2,0.1,153,"7",20,211,1409,"2048",7,5,13,"1","0","0","2","1","1","2","0","0","3","4","0","3","0","1","3"
871,"0",0.6,"0",2,"0",52,0.1,178,"3",3,194,1437,"256",14,7,17,"1","0","0","0","1","0","0","4","0","4","0","0","3","3","1","4"
664,"0",1.5,"0",5,"1",6,0.9,164,"2",19,1076,1472,"2048",11,5,18,"1","0","0","3","0","2","1","0","4","3","4","2","3","2","1","4"
1874,"1",0.6,"0",1,"0",19,0.8,192,"2",9,1238,1418,"1024",15,10,17,"0","1","0","1","4","0","0","1","3","4","2","3","3","3","2","4"
1928,"0",2.6,"0",5,"0",5,0.8,162,"5",16,229,1004,"512",14,12,15,"1","1","1","0","4","4","1","0","3","3","4","0","1","3","3","3"
888,"0",2.6,"1",2,"1",33,0.4,198,"2",17,327,1683,"2048",12,1,20,"1","0","0","3","1","4","0","2","1","4","4","0","3","2","0","4"
1077,"1",1.7,"1",1,"0",58,0.8,86,"7",13,135,1892,"2048",9,3,3,"1","0","0","3","1","2","0","4","3","0","3","0","4","1","0","0"
1023,"1",2.3,"1",5,"1",30,0.2,80,"8",7,5,1744,"2048",10,0,19,"1","1","1","1","1","3","1","2","0","0","1","0","4","1","0","4"
1426,"1",0.8,"0",2,"1",42,0.6,84,"3",10,715,1163,"1024",15,9,16,"1","0","1","1","3","0","0","3","2","0","2","1","2","3","2","3"
831,"0",1.7,"1",7,"1",26,0.7,177,"5",11,511,621,"1024",6,5,20,"1","1","1","0","1","2","1","1","3","4","2","1","0","0","1","4"
1496,"1",1.3,"1",0,"1",6,0.5,85,"3",9,549,1383,"2048",16,1,11,"1","1","1","3","3","1","0","0","2","0","2","1","2","3","0","2"
1433,"1",2.3,"0",2,"1",5,0.1,129,"5",11,420,784,"2048",18,15,19,"1","0","1","1","3","3","0","0","0","2","2","1","0","4","4","4"
1095,"1",2.6,"1",0,"1",44,0.7,103,"4",5,838,1066,"2048",13,11,8,"1","1","1","3","1","4","0","3","3","0","1","2","1","2","3","1"
643,"1",0.7,"1",3,"1",23,0.8,156,"1",9,314,1400,"2048",13,6,2,"1","0","0","1","0","0","0","1","3","3","2","0","3","2","1","0"
1142,"1",1.1,"0",0,"1",6,0.5,198,"4",0,739,1766,"1024",19,0,6,"1","0","0","1","2","1","0","0","2","4","0","1","4","4","0","1"
730,"1",0.5,"1",3,"1",27,0.1,112,"5",10,62,846,"2048",9,4,15,"1","1","0","2","0","0","0","2","0","1","2","0","1","1","1","3"
1901,"1",0.5,"0",5,"1",41,0.6,131,"2",17,3,1662,"256",5,1,12,"1","0","0","0","4","0","1","3","2","2","4","0","3","0","0","2"
1510,"0",0.6,"1",1,"0",32,0.7,135,"3",8,963,1520,"512",8,2,10,"1","0","1","1","3","0","0","2","3","2","2","2","3","1","0","2"
1924,"0",2.6,"0",0,"1",59,0.9,136,"6",0,1438,1923,"2048",10,9,16,"1","0","1","3","4","4","0","4","4","2","0","3","4","1","2","3"
1825,"0",1.1,"1",13,"1",17,0.1,157,"4",18,1621,1773,"2048",12,4,2,"1","0","1","3","4","1","3","1","0","3","4","4","4","2","1","0"
1275,"1",0.5,"1",3,"1",5,0.2,152,"1",9,19,501,"2048",13,4,4,"1","1","0","3","2","0","0","0","0","3","2","0","0","2","1","0"
987,"1",2.3,"0",9,"0",17,0.8,124,"7",17,887,1274,"2048",11,0,14,"1","1","0","3","1","3","2","1","3","1","4","2","2","2","0","3"
1538,"1",2.3,"0",6,"1",13,0.2,121,"7",7,567,986,"1024",18,10,12,"1","1","1","1","3","3","1","0","0","1","1","1","1","4","2","2"
1965,"1",0.5,"0",4,"1",29,0.5,149,"5",13,584,676,"2048",11,1,20,"1","1","1","3","4","0","1","2","2","2","3","1","0","2","0","4"
808,"0",1.9,"0",7,"0",20,0.8,185,"6",14,496,974,"1024",13,4,11,"0","1","0","0","1","2","1","1","3","4","3","1","1","2","1","2"
712,"0",0.5,"0",6,"0",27,0.5,86,"2",11,1245,1309,"1024",11,10,12,"1","1","1","1","0","0","1","2","2","0","2","3","2","2","2","2"
1507,"1",0.9,"1",0,"1",42,0.4,123,"5",0,682,888,"1024",15,3,19,"1","0","0","1","3","0","0","3","1","1","0","1","1","3","0","4"
912,"0",0.7,"0",3,"0",47,0.9,182,"3",6,724,794,"1024",7,2,6,"0","1","1","0","1","0","0","3","4","4","1","1","0","0","0","1"
769,"1",1.2,"0",2,"0",17,0.1,95,"8",4,1384,1454,"1024",18,2,11,"0","0","1","1","0","1","0","1","0","0","1","3","3","4","0","2"
948,"0",2.3,"0",14,"0",22,0.1,173,"5",20,257,1654,"2048",11,7,19,"1","1","1","3","1","3","3","1","0","3","4","0","3","2","1","4"
507,"1",1.9,"1",0,"1",39,0.7,142,"1",0,17,1084,"2048",6,0,12,"1","1","0","1","0","2","0","2","3","2","0","0","1","0","0","2"
1384,"1",2.8,"1",15,"0",60,0.1,82,"3",18,983,1210,"1024",18,12,15,"1","0","1","1","2","4","3","4","0","0","4","2","2","4","3","3"
1766,"1",1.3,"0",1,"0",29,0.5,194,"8",20,439,1306,"2048",19,2,6,"0","0","1","2","4","1","0","2","2","4","4","1","2","4","0","1"
1407,"0",1.8,"1",5,"1",16,0.2,170,"4",6,925,1206,"1024",6,0,8,"1","1","0","1","3","2","1","1","0","3","1","2","2","0","0","1"
614,"0",2.9,"1",3,"1",24,0.2,94,"4",7,409,603,"1024",13,12,4,"1","0","1","1","0","4","0","1","0","0","1","1","0","2","3","0"
1972,"0",2.9,"0",9,"0",14,0.4,196,"7",18,293,952,"1024",8,1,8,"1","1","0","1","4","4","2","0","1","4","4","0","1","1","0","1"
1039,"0",0.5,"1",8,"0",47,0.2,130,"8",9,384,1878,"1024",18,12,15,"1","0","0","1","1","0","2","3","0","2","2","0","4","4","3","3"
511,"1",3,"1",5,"1",34,0.9,125,"8",13,149,1285,"2048",14,7,14,"1","0","0","2","0","4","1","2","4","1","3","0","2","3","1","3"
1811,"1",2.5,"0",4,"1",5,0.6,98,"4",16,447,568,"2048",13,7,8,"1","1","1","2","4","4","1","0","2","0","4","1","0","2","1","1"
1159,"0",1.5,"0",3,"0",36,0.4,104,"4",8,717,1206,"2048",8,7,18,"0","0","0","2","2","2","0","2","1","1","2","1","2","1","1","4"
1848,"0",1.3,"1",7,"0",12,0.1,178,"2",19,195,533,"2048",9,7,8,"0","0","1","3","4","1","1","0","0","4","4","0","0","1","1","1"
1988,"1",0.5,"0",0,"1",16,0.1,94,"8",1,153,696,"2048",16,2,14,"1","0","0","3","4","0","0","1","0","0","0","0","0","3","0","3"
1469,"0",0.5,"0",3,"1",58,0.5,150,"7",8,1699,1850,"1024",17,16,2,"1","0","0","2","3","0","0","4","2","2","2","4","4","4","4","0"
1423,"0",0.6,"0",12,"0",44,0.8,131,"5",13,501,640,"2048",10,8,9,"0","0","0","1","3","0","3","3","3","2","3","1","0","1","2","1"
1974,"0",0.5,"1",9,"0",10,0.8,145,"6",12,530,1496,"1024",6,1,17,"0","0","0","1","4","0","2","0","3","2","3","1","3","0","0","4"
835,"0",0.8,"1",2,"1",42,0.8,128,"5",18,396,1378,"2048",15,2,13,"1","1","1","2","1","0","0","3","3","2","4","1","2","3","0","3"
1429,"0",0.6,"0",8,"0",42,0.9,151,"5",9,670,1552,"1024",6,1,16,"1","0","0","1","3","0","2","3","4","2","2","1","3","0","0","3"
947,"1",0.5,"0",1,"1",51,0.1,144,"2",15,193,887,"2048",17,1,6,"1","1","1","2","1","0","0","3","0","2","3","0","1","4","0","1"
1446,"1",2.8,"1",0,"1",18,0.3,178,"8",1,351,1769,"2048",8,0,16,"1","1","1","3","3","4","0","1","1","4","0","0","4","1","0","3"
1332,"0",1.3,"1",5,"1",7,0.8,168,"7",19,846,855,"2048",19,11,10,"1","1","0","2","2","1","1","0","3","3","4","2","1","4","3","2"
1498,"1",1.2,"1",0,"1",14,0.1,191,"4",1,111,1167,"512",14,12,12,"1","1","0","0","3","1","0","0","0","4","0","0","2","3","3","2"
1576,"1",0.9,"1",0,"1",14,0.4,173,"2",4,1213,1386,"2048",17,2,6,"1","1","0","3","3","0","0","0","1","3","1","3","2","4","0","1"
1398,"0",1.6,"1",8,"1",26,0.8,150,"1",12,755,1284,"2048",14,3,11,"1","1","0","3","2","2","2","1","3","2","3","1","2","3","0","2"
1885,"0",2.4,"1",12,"1",14,0.6,92,"4",15,1406,1517,"1024",9,6,16,"1","0","1","1","4","3","3","0","2","0","3","3","3","1","1","3"
798,"1",0.5,"1",7,"0",2,0.8,148,"2",15,497,627,"2048",14,9,3,"0","1","0","2","0","0","1","0","3","2","3","1","0","3","2","0"
1436,"0",2.5,"1",0,"1",42,0.9,124,"8",1,1826,1836,"2048",12,5,19,"1","1","0","3","3","4","0","3","4","1","0","4","4","2","1","4"
1998,"1",1.2,"0",8,"0",31,0.6,196,"8",19,50,1356,"2048",17,9,18,"1","1","0","2","4","1","2","2","2","4","4","0","2","4","2","4"
1321,"1",1.3,"0",0,"1",63,0.4,109,"8",9,817,941,"1024",7,6,16,"1","1","1","1","2","1","0","4","1","1","2","2","1","0","1","3"
1021,"0",1.3,"0",7,"0",9,0.7,192,"2",12,901,1793,"1024",6,1,14,"1","1","0","1","1","1","1","0","3","4","3","2","4","0","0","3"
1339,"1",2.3,"1",0,"0",40,0.1,123,"2",1,212,1269,"2048",6,4,7,"1","0","1","2","2","3","0","3","0","1","0","0","2","0","1","1"
1210,"1",1.6,"1",9,"0",57,0.5,111,"4",20,329,1039,"1024",16,0,17,"1","0","1","1","2","2","2","4","2","1","4","0","1","3","0","4"
1949,"1",0.5,"1",2,"1",31,0.1,145,"5",9,837,1182,"512",7,3,19,"1","0","0","1","4","0","0","2","0","2","2","2","2","0","0","4"
882,"0",0.7,"1",9,"1",28,0.2,151,"6",16,248,884,"512",19,11,8,"1","0","1","0","1","0","2","2","0","2","4","0","1","4","3","1"
1549,"1",1.5,"1",0,"1",27,0.4,113,"5",7,632,1162,"256",10,8,11,"1","0","0","0","3","2","0","2","1","1","1","1","2","1","2","2"
1991,"0",2.2,"1",1,"1",42,0.7,82,"1",13,366,613,"512",6,5,10,"1","1","0","0","4","3","0","3","3","0","3","0","0","0","1","2"
796,"0",0.5,"0",2,"0",12,0.5,114,"1",8,174,518,"1024",7,3,2,"0","1","0","0","0","0","0","0","2","1","2","0","0","0","0","0"
1012,"0",0.5,"1",4,"0",39,0.1,161,"4",6,882,1195,"2048",8,0,10,"1","1","0","2","1","0","1","2","0","3","1","2","2","1","0","2"
1318,"0",1.9,"1",0,"1",11,0.8,188,"2",15,688,1591,"1024",12,10,2,"1","0","0","1","2","2","0","0","3","4","3","1","3","2","2","0"
1708,"0",0.8,"0",8,"1",14,0.9,197,"4",16,263,1345,"1024",19,16,16,"1","0","0","1","4","0","2","0","4","4","4","0","2","4","4","3"
598,"1",0.8,"1",8,"1",62,0.1,117,"8",9,118,764,"2048",11,2,19,"1","1","0","2","0","0","2","4","0","1","2","0","0","2","0","4"
541,"1",2.3,"0",4,"0",51,0.4,200,"8",17,1012,1226,"256",11,2,12,"0","0","0","0","0","3","1","3","1","4","4","2","2","2","0","2"
818,"0",0.5,"1",2,"1",23,0.2,192,"5",17,586,1552,"2048",19,12,3,"1","1","0","2","1","0","0","1","0","4","4","1","3","4","3","0"
1414,"0",0.5,"0",0,"1",15,0.8,168,"2",0,294,1233,"1024",18,6,14,"1","0","0","0","3","0","0","1","3","3","0","0","2","4","1","3"
601,"1",1.7,"1",3,"1",6,0.8,169,"4",11,818,1827,"2048",14,8,9,"1","0","1","2","0","2","0","0","3","3","2","2","4","3","2","1"
561,"1",2.8,"1",2,"1",40,0.1,99,"7",6,426,865,"2048",15,12,19,"1","0","1","2","0","4","0","3","0","0","1","1","1","3","3","4"
1616,"1",2.3,"1",3,"0",52,0.1,100,"5",8,151,1133,"512",7,3,2,"1","1","0","0","3","3","0","4","0","0","2","0","2","0","0","0"
1263,"1",1.4,"1",1,"1",32,0.4,103,"2",2,409,644,"2048",18,13,10,"1","1","0","3","2","1","0","2","1","0","0","1","0","4","3","2"
1604,"1",1.9,"1",0,"1",63,0.6,93,"5",2,641,1156,"1024",15,9,20,"1","1","0","1","3","2","0","4","2","0","0","1","2","3","2","4"
539,"0",2,"1",1,"0",24,0.5,86,"4",2,958,967,"1024",7,4,3,"1","1","0","0","0","3","0","1","2","0","0","2","1","0","1","0"
1071,"0",2.6,"0",0,"0",49,0.3,199,"4",5,1328,1970,"2048",6,5,7,"1","0","0","3","1","4","0","3","1","4","1","3","4","0","1","1"
826,"0",0.5,"1",0,"1",57,0.5,135,"2",0,354,530,"256",17,3,7,"1","0","1","0","1","0","0","4","2","2","0","0","0","4","0","1"
771,"0",2.9,"0",2,"0",62,0.7,106,"1",8,1709,1781,"1024",9,3,6,"0","1","0","1","0","4","0","4","3","1","2","4","4","1","0","1"
1811,"0",2.9,"0",0,"0",33,0.2,132,"8",2,1099,1553,"2048",8,3,13,"1","1","0","3","4","4","0","2","0","2","0","2","3","1","0","3"
1842,"1",2.2,"1",7,"0",56,0.4,179,"4",10,783,1227,"2048",16,11,4,"0","1","1","3","4","3","1","4","1","4","2","1","2","3","3","0"
1420,"0",2.8,"1",1,"0",50,0.1,100,"8",8,194,1393,"512",17,1,17,"0","1","1","0","3","4","0","3","0","0","2","0","2","4","0","4"
1763,"0",0.5,"1",12,"0",10,0.2,184,"3",19,238,1893,"512",17,12,13,"1","0","1","0","4","0","3","0","0","4","4","0","4","4","3","3"
1163,"1",1.9,"0",6,"0",2,0.9,133,"5",20,919,1076,"1024",14,0,19,"1","0","0","1","2","2","1","0","4","2","4","2","1","3","0","4"
1805,"1",0.5,"0",0,"0",29,0.2,182,"4",2,758,891,"1024",19,4,17,"0","1","0","1","4","0","0","2","0","4","0","1","1","4","1","4"
610,"1",1.6,"1",9,"0",52,0.4,90,"4",19,1039,1273,"2048",10,4,12,"1","1","1","3","0","2","2","4","1","0","4","2","2","1","1","2"
1533,"1",1.1,"1",18,"1",17,0.3,160,"4",20,1054,1393,"2048",8,2,11,"1","0","1","2","3","1","4","1","1","3","4","2","2","1","0","2"
1924,"0",0.5,"0",3,"1",63,0.3,111,"2",10,122,686,"2048",13,3,19,"1","0","0","3","4","0","0","4","1","1","2","0","0","2","0","4"
1801,"0",0.5,"1",6,"0",52,0.9,120,"6",10,100,1708,"256",14,8,9,"1","0","0","0","4","0","1","4","4","1","2","0","4","3","2","1"
1726,"1",1.9,"0",1,"1",42,0.6,106,"5",3,1221,1804,"1024",16,7,6,"1","0","0","2","4","2","0","3","2","1","0","3","4","3","1","1"
794,"0",2.5,"1",15,"0",14,0.6,197,"3",19,312,1376,"2048",19,8,18,"0","0","1","1","0","4","3","0","2","4","4","0","2","4","2","4"
1686,"1",0.5,"1",4,"0",28,0.8,182,"5",8,599,1073,"512",11,10,5,"0","0","0","0","3","0","1","2","3","4","2","1","1","2","2","0"
1444,"1",2.1,"1",0,"0",6,0.9,103,"1",1,1274,1340,"512",17,5,10,"0","0","0","0","3","3","0","0","4","0","0","3","2","4","1","2"
1004,"0",1.6,"1",0,"1",30,1,160,"8",1,62,581,"512",7,4,13,"1","1","1","0","1","2","0","2","4","3","0","0","0","0","1","3"
1242,"1",2.4,"0",8,"0",28,0.2,166,"4",9,315,1796,"256",11,10,19,"1","0","0","0","2","3","2","2","0","3","2","0","4","2","2","4"
539,"0",1.5,"0",6,"1",26,0.2,137,"6",8,1123,1709,"2048",18,11,15,"1","1","1","3","0","2","1","1","0","2","2","2","4","4","3","3"
717,"0",1.1,"1",2,"1",14,0.1,99,"8",6,1878,1981,"512",16,15,20,"1","0","0","0","0","1","0","0","0","0","1","4","4","3","4","4"
1540,"0",0.7,"1",0,"1",29,0.1,157,"7",1,318,831,"1024",11,8,5,"1","0","0","0","3","0","0","2","0","3","0","0","1","2","2","0"
672,"0",0.5,"0",7,"1",35,0.1,99,"8",17,574,1267,"1024",16,7,6,"1","0","0","0","0","0","1","2","0","0","4","1","2","3","1","1"
1325,"1",0.5,"0",0,"1",13,1,133,"4",8,1353,1915,"2048",19,3,18,"1","1","0","3","2","0","0","0","4","2","2","3","4","4","0","4"
950,"0",0.5,"0",6,"1",55,0.1,124,"8",7,86,1681,"1024",6,5,4,"1","0","1","0","1","0","1","4","0","1","1","0","3","0","1","0"
948,"0",1.5,"1",6,"0",18,0.3,119,"4",7,340,1728,"2048",17,13,9,"1","1","1","2","1","2","1","1","1","1","1","0","4","4","3","1"
1328,"1",0.5,"0",5,"1",27,0.3,144,"3",18,602,1156,"2048",7,2,5,"1","0","1","2","2","0","1","2","1","2","4","1","2","0","0","0"
1447,"0",0.5,"0",3,"0",40,0.7,184,"2",5,963,1062,"256",8,4,20,"0","0","1","0","3","0","0","3","3","4","1","2","1","1","1","4"
1973,"1",0.5,"1",3,"0",21,0.8,95,"8",7,127,507,"1024",12,10,8,"0","0","1","1","4","0","0","1","3","0","1","0","0","2","2","1"
1731,"1",2.3,"1",18,"0",60,0.5,171,"4",20,142,1039,"1024",9,3,20,"0","1","0","1","4","3","4","4","2","3","4","0","1","1","0","4"
1617,"0",1.5,"0",1,"1",63,0.7,111,"2",10,274,1079,"2048",19,10,8,"1","1","1","2","3","2","0","4","3","1","2","0","1","4","2","1"
1791,"1",0.5,"1",1,"1",33,0.5,110,"5",4,371,682,"512",17,8,16,"1","0","1","0","4","0","0","2","2","1","1","0","0","4","2","3"
851,"0",2.3,"1",7,"1",54,1,101,"2",9,788,1007,"512",12,2,14,"1","0","1","0","1","3","1","4","4","0","2","2","1","2","0","3"
856,"0",1.9,"1",0,"1",14,0.6,115,"1",7,395,1027,"2048",6,3,12,"1","1","1","1","1","2","0","0","2","1","1","1","1","0","0","2"
714,"1",0.5,"0",1,"0",30,0.3,145,"4",2,643,1527,"2048",12,10,10,"0","1","1","1","0","0","0","2","1","2","0","1","3","2","2","2"
951,"0",0.5,"0",6,"1",15,0.6,81,"2",17,854,935,"1024",16,11,16,"1","1","0","0","1","0","1","1","2","0","4","2","1","3","3","3"
1303,"1",2.1,"0",6,"1",10,0.4,109,"8",15,1335,1873,"2048",9,3,15,"1","1","1","2","2","3","1","0","1","1","3","3","4","1","0","3"
1550,"1",2.7,"0",2,"0",32,0.1,126,"7",5,1541,1619,"1024",12,3,14,"0","0","0","2","3","4","0","2","0","1","1","3","3","2","0","3"
1759,"1",1.4,"0",10,"1",15,0.4,101,"4",13,382,1163,"2048",18,5,16,"1","1","0","2","4","1","2","1","1","0","3","0","2","4","1","3"
1448,"0",0.5,"1",18,"0",2,0.2,100,"5",19,846,1144,"512",9,4,18,"1","1","1","0","3","0","4","0","0","0","4","2","2","1","1","4"
1987,"1",1.9,"0",0,"0",50,0.7,119,"8",18,960,1925,"512",12,4,6,"1","1","0","1","4","2","0","3","3","1","4","2","4","2","1","1"
908,"0",2.1,"0",1,"0",44,0.6,95,"5",2,154,941,"2048",16,12,7,"1","1","1","3","1","3","0","3","2","0","0","0","1","3","3","1"
820,"0",0.5,"1",2,"0",58,0.3,160,"4",4,468,694,"1024",17,7,17,"0","0","1","0","1","0","0","4","1","3","1","1","0","4","1","4"
904,"0",2.7,"1",4,"0",19,0.6,147,"6",7,1094,1496,"512",19,18,16,"0","0","0","0","1","4","1","1","2","2","1","2","3","4","4","3"
667,"0",1.3,"1",4,"1",6,0.1,149,"6",10,272,870,"2048",9,5,12,"1","0","1","2","0","1","1","0","0","2","2","0","1","1","1","2"
1109,"0",2.1,"0",1,"0",34,0.1,173,"1",4,165,1103,"2048",13,5,17,"1","0","1","2","2","3","0","2","0","3","1","0","2","2","1","4"
